facility_id,common_name,address,city,zip_code,block_lot,owned_leased,dept_id,department_name,gross_sq_ft,longitude,latitude,geom,supervisor_district,city_tenants
2037,Cayuga Valve Lot,18 Cayuga Ave,San Francisco,94112,,Own,47,Public Utilities Commission,,-122.4289209,37.73176758,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.73176757700003', 'longitude': '-122.42892092599999'}",8,
,,,,,,,,,,,,,,
1340,Presidio Branch Library,3150 Sacramento St,San Francisco,94115,1006012,Own,48,Public Library,10205,-122.4448523,37.78891097,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.78891097000002', 'longitude': '-122.44485234500002'}",2,
,,,,,,,,,,,,,,
704,Fire Station #21,1443 Grove St,San Francisco,94117,1200016,Own,38,Fire Department,8000,-122.4402718,37.77540972,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.77540972100002', 'longitude': '-122.440271768'}",5,
,,,,,,,,,,,,,,
3331,Broadway/Davis - Parking,735 Davis St,San Francisco,94111,140008,Own,77,Public Works,,-122.3991124,37.79921725,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.799217253999984', 'longitude': '-122.39911242599999'}",3,
,,,,,,,,,,,,,,
929,Japanese Tea Garden Giftshop,75 Hagiwara Tea Garden Dr,San Francisco,94117,1263011,Own,49,Recreation And Parks,1690,-122.4696851,37.7700186,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.77001860299998', 'longitude': '-122.46968514299999'}",1,
,,,,,,,,,,,,,,
3074,OLD SCHOOL LOG CABIN,500 Log Cabin Ranch Rd,La Honda,94020,,Own,21,Juvenile Probation,,-122.256459,37.30479053,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.30479052599998', 'longitude': '-122.25645900699999'}",,
,,,,,,,,,,,,,,
1120,Mission Community Pool,3555 19th St,San Francisco,94110,3597061,Own,49,Recreation And Parks,,-122.4226568,37.7594794,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.759479397999996', 'longitude': '-122.422656765'}",8,
,,,,,,,,,,,,,,
412,Cayuga Clubhouse,301 Naglee Ave,San Francisco,94117,7095A011,Own,49,Recreation And Parks,900,-122.4498127,37.714212,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.71421200200001', 'longitude': '-122.44981270800002'}",11,
,,,,,,,,,,,,,,
1032,Lower Great Hwy Judah Bathrooms,1401 Great Hwy,San Francisco,94122,GRT  HWY,Own,49,Recreation And Parks,1560,-122.5095602,37.76022757,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.76022757099997', 'longitude': '-122.50956015000003'}",4,
,,,,,,,,,,,,,,
1108,Minnie & Lovie Ward Rec Center,650 Capitol Ave,San Francisco,94112,7068001,Own,49,Recreation And Parks,18565,-122.4581756,37.71626964,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.71626964400002', 'longitude': '-122.45817562899998'}",11,
,,,,,,,,,,,,,,
1122,Mission Dolores Park Clubhouse,646 Dolores St,San Francisco,94110,3586001,Own,49,Recreation And Parks,2100,-122.426868,37.75957592,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.75957592399999', 'longitude': '-122.42686802499998'}",8,
,,,,,,,,,,,,,,
391,Castro Mission Health Center,3850 17th St,San Francisco,94114,3564049,Own,72,Public Health,15258,-122.4318711,37.76293834,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.76293833599999', 'longitude': '-122.431871054'}",8,
,,,,,,,,,,,,,,
287,Cabin #14,32560 Mather Rd,Groveland,95321,,Own,49,Recreation And Parks,,-119.8537377,37.88083037,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.88083036699999', 'longitude': '-119.85373773100002'}",,
,,,,,,,,,,,,,,
1782,Trans-Ocean Avenue Turnaround,425 Geneva Ave,San Francisco,94112,6949015,Own,42,Municipal Transportation Agency,,-122.4469042,37.72101782,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.721017824', 'longitude': '-122.44690418800002'}",11,
,,,,,,,,,,,,,,
734,Fire Station #9,2245 Jerrold Ave,San Francisco,94124,5286A006,Own,38,Fire Department,15000,-122.4012356,37.74526234,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.74526234199999', 'longitude': '-122.40123558200003'}",10,
,,,,,,,,,,,,,,
1715,SWL 302 United Shellfish Processing,Pier 47,San Francisco,94133,9900501,Own,46,Port,1714,-122.4185296,37.80853018,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.80853017800001', 'longitude': '-122.41852963899998'}",3,
,,,,,,,,,,,,,,
1290,Pier 27 - Office Annex,The Embarcadero,San Francisco,94111,9900501,Own,46,Port,3552,-122.4020577,37.80523845,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.805238454000005', 'longitude': '-122.402057689'}",3,
,,,,,,,,,,,,,,
716,Fire Station #34,499 41st Ave,San Francisco,94121,1494001,Own,38,Fire Department,4400,-122.5026191,37.77943863,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.779438629000026', 'longitude': '-122.502619095'}",1,
,,,,,,,,,,,,,,
647,Esprit Park Maintenance Facility,700 Minnesota St,San Francisco,94107,4061002,Own,49,Recreation And Parks,,-122.3910135,37.76110482,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.761104816', 'longitude': '-122.39101348700001'}",10,
,,,,,,,,,,,,,,
3219,YGC W-2; BLDG. 18,375 Woodside Ave,San Francisco,94127,2842007,Own,21,Juvenile Probation,,-122.4536574,37.74614977,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.74614976700002', 'longitude': '-122.45365738100003'}",7,
,,,,,,,,,,,,,,
3181,SE SED BLDG #3 042,1700 Jerrold Ave,San Francisco,94124,5304005,Own,47,Public Utilities Commission,,-122.3911203,37.74330091,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.74330090900003', 'longitude': '-122.391120323'}",10,
,,,,,,,,,,,,,,
916,James Denman Middle / Leadership High,241 Oneida Ave,San Francisco,94112,6961004,Own,16,School District (Sfusd),,-122.4432624,37.72143885,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.72143884799999', 'longitude': '-122.44326237000001'}",11,
,,,,,,,,,,,,,,
1469,Sect 4 Gardener Cpd @ Middle Dr W,Middle West Dr & Overlook Dr,San Francisco,94117,1263011,Own,49,Recreation And Parks,,-122.4810267,37.76906878,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.76906878199998', 'longitude': '-122.48102672099998'}",1,
,,,,,,,,,,,,,,
1199,Ocean Park Health Center,1351 24th Ave,San Francisco,94122,1779007,Own,72,Public Health,,-122.4826756,37.76234732,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.762347315', 'longitude': '-122.48267555500001'}",4,
,,,,,,,,,,,,,,
624,E R Taylor Elementary,423 Burrows St,San Francisco,94134,5985001,Own,16,School District (Sfusd),56113,-122.4074658,37.72767975,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.727679749', 'longitude': '-122.40746582399998'}",9,
,,,,,,,,,,,,,,
1140,MOSCONE CENTER (South),747 Howard St,San Francisco,94103,3734091,Own,80,Gsa - Convention Facilities Management,650000,-122.4012629,37.78386403,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.783864032', 'longitude': '-122.401262868'}",6,
,,,,,,,,,,,,,,
175,Beach Chalet,1000 Great Hwy,San Francisco,94117,1263011,Own,49,Recreation And Parks,15639,-122.5102057,37.76946018,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.769460177999974', 'longitude': '-122.51020566699998'}",1,
,,,,,,,,,,,,,,
927,Japanese Tea Garden (gardener shack),75 Hagiwara Tea Garden Dr,San Francisco,94118,1263011,Own,49,Recreation And Parks,120,-122.4810267,37.76906878,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.76906878199998', 'longitude': '-122.48102672099998'}",1,
,,,,,,,,,,,,,,
3202,SE POST CHOR BLDG 521,1800 Oakdale Ave,San Francisco,94124,5304005,Own,47,Public Utilities Commission,,-122.3942379,37.73782151,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.73782150699998', 'longitude': '-122.39423789900002'}",10,
,,,,,,,,,,,,,,
1952,Pier 54 - Office Bldg,569 Terry A Francois Blvd,San Francisco,94158,9900501,Own,46,Port,3344,-122.3844746,37.76999224,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.76999224399998', 'longitude': '-122.384474581'}",6,
,,,,,,,,,,,,,,
1015,Lincoln Park Restrooms - 300 34th Ave,300 34th Ave,San Francisco,94121,1313028,Own,49,Recreation And Parks,,-122.4983226,37.78425841,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.78425841000001', 'longitude': '-122.498322615'}",1,
,,,,,,,,,,,,,,
523,Conservatory Orchid House,100 John F Kennedy Dr,San Francisco,94117,1263011,Own,49,Recreation And Parks,,-122.462447,37.7726182,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.77261820000001', 'longitude': '-122.462447'}",1,
,,,,,,,,,,,,,,
3150,ZOO - RESIDENCE*8,1 Zoo Rd,San Francisco,94132,7281009,Own,49,Recreation And Parks,,-122.5027077,37.73068948,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.73068948100001', 'longitude': '-122.50270768299998'}",7,
,,,,,,,,,,,,,,
1611,South Forks Maintenance Yard,Groveland,Groveland,95321,,Own,47,Public Utilities Commission,2900,-119.8561358,37.88126999,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.88126998500002', 'longitude': '-119.85613576899999'}",,
,,,,,,,,,,,,,,
1057,Marina Middle,3500 Fillmore St,San Francisco,94123,0468A001,Own,16,School District (Sfusd),152900,-122.4360469,37.80167993,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.80167993499998', 'longitude': '-122.43604686600003'}",2,
,,,,,,,,,,,,,,
1821,Visitacion Valley Branch Library,201 Leland Ave,San Francisco,94134,6252036,Own,48,Public Library,9945,-122.4078842,37.71245321,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.71245320600002', 'longitude': '-122.40788422600002'}",10,
,,,,,,,,,,,,,,
529,Convention & Visitors Bureau,920 Market St,San Francisco,94102,341014,Own,77,Public Works,4860,-122.4081907,37.78428937,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.784289365999996', 'longitude': '-122.40819074000001'}",3,
,,,,,,,,,,,,,,
778,General Manager's Cabin,32560 Mather Rd,Groveland,95321,,Own,49,Recreation And Parks,,-119.8527821,37.88144514,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.88144514200002', 'longitude': '-119.85278212499998'}",,
,,,,,,,,,,,,,,
1208,Fire Station #4,449 Mission Rock St,San Francisco,94158,8719007,Own,38,Fire Department,,-122.3891388,37.77272155,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.77272154899998', 'longitude': '-122.38913875100002'}",6,
,,,,,,,,,,,,,,
1078,McLaren Lodge Annex,501 Stanyan St,San Francisco,94117,1263011,Own,49,Recreation And Parks,12288,-122.4549499,37.77230509,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.77230508700001', 'longitude': '-122.45494985200003'}",1,
,,,,,,,,,,,,,,
1898,Pier 28 1/2 - Hidive Restaurant,The Embarcadero,San Francisco,94105,9900501,Own,46,Port,1307,-122.3874446,37.78747416,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.78747415599997', 'longitude': '-122.387444593'}",6,
,,,,,,,,,,,,,,
853,Harvey Milk Recreational Arts Bldg,50 Scott St,San Francisco,94117,876001,Own,49,Recreation And Parks,19446,-122.434565,37.76945791,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.76945790799999', 'longitude': '-122.43456497400001'}",8,
,,,,,,,,,,,,,,
135,Arboretum South Bathroom,1199 09th Ave,San Francisco,94117,1263011,Own,49,Recreation And Parks,,-122.4683436,37.76684125,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.766841253999985', 'longitude': '-122.46834362099997'}",5,
,,,,,,,,,,,,,,
1933,Pier 47 - Scomas Storage Shed,The Embarcadero,San Francisco,94133,9900501,Own,46,Port,270,-122.4185296,37.80853018,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.80853017800001', 'longitude': '-122.41852963899998'}",3,
,,,,,,,,,,,,,,
655,Fac. 200 - World Trade Club Restaurant,San Francisco Ferry Bldg,San Francisco,94105,9900501,Own,46,Port,30048,-122.3918585,37.79575865,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.79575864999998', 'longitude': '-122.39185845200001'}",3,
,,,,,,,,,,,,,,
313,Cabin #4,32560 Mather Rd,Groveland,95321,,Own,49,Recreation And Parks,,-119.8537377,37.88083037,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.88083036699999', 'longitude': '-119.85373773100002'}",,
,,,,,,,,,,,,,,
3198,SE SED BLDGS #1 AND #2 040-041,1800 Oakdale Ave,San Francisco,94124,5304005,Own,47,Public Utilities Commission,,-122.3935734,37.7377508,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.737750801999994', 'longitude': '-122.39357335099999'}",10,
,,,,,,,,,,,,,,
330,Cabin #70 & #71,32560 Mather Rd,Groveland,95321,,Own,49,Recreation And Parks,,-119.8537377,37.88083037,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.88083036699999', 'longitude': '-119.85373773100002'}",,
,,,,,,,,,,,,,,
1824,Visitacion Valley Elementary,55 Schwerin St,San Francisco,94134,6254001,Own,16,School District (Sfusd),51400,-122.410275,37.712525,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.71252500200001', 'longitude': '-122.41027497699997'}",10,
,,,,,,,,,,,,,,
481,Church & Duboce Supervisors Tower,45 CHURCH ST,San Francisco,94114,,Own,42,Municipal Transportation Agency,180,-122.428914,37.769565,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.769565', 'longitude': '-122.42891400000002'}",8,
,,,,,,,,,,,,,,
1358,Southeast Waste Water Treatment Plant,1700 Jerrold Ave,San Francisco,94124,5304005,Own,47,Public Utilities Commission,,-122.391019,37.74072826,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.74072825799999', 'longitude': '-122.39101897699999'}",10,
,,,,,,,,,,,,,,
834,Haight St Entrance Bathrooms,Stanyan St & Haight St,San Francisco,94117,1263011,Own,49,Recreation And Parks,,-122.4810267,37.76906878,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.76906878199998', 'longitude': '-122.48102672099998'}",1,
,,,,,,,,,,,,,,
126,"Animal Care and Control, ACC",1200 15th St,San Francisco,94103,3925002,Own,67,Gsa - Animal Care And Control,30000,-122.4129735,37.7670877,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.76708769999999', 'longitude': '-122.41297354800002'}",9,
,,,,,,,,,,,,,,
3100,RECREATION HALL - LOG CABIN,500 Log Cabin Ranch Rd,La Honda,94020,,Own,21,Juvenile Probation,,-122.256459,37.30479053,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.30479052599998', 'longitude': '-122.25645900699999'}",,
,,,,,,,,,,,,,,
577,De Young Museum,50 Hagiwara Tea Garden Dr,San Francisco,94117,1700001,Own,58,Fine Arts Museums,292500,-122.4688124,37.77158354,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.77158354300002', 'longitude': '-122.46881241199998'}",1,
,,,,,,,,,,,,,,
155,Balboa Park Community Pool,73 Havelock St,San Francisco,94112,3179011,Own,49,Recreation And Parks,19925,-122.4431834,37.72634634,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.726346338999974', 'longitude': '-122.44318335600002'}",11,
,,,,,,,,,,,,,,
